,ID,Amount_Requested,Amount_Funded_By_Investors,Interest_Rate,Loan_Length,Loan_Purpose,Debt_To_Income_Ratio,Home_Ownership,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length
1508,59159.0,31500,31425.0,0.12,60,other,0.21,RENT,5250.0,10,11936,0,10
1509,84476.0,19000,19000.0,0.15,60,debt_consolidation,0.28,RENT,3617.21,8,25692,0,3
1510,94507.0,12000,12000.0,0.1,36,debt_consolidation,0.14,MORTGAGE,8791.67,10,17185,2,8
1511,69461.0,19125,19125.0,0.1,36,debt_consolidation,0.26,RENT,4000.0,5,0,0,5
1512,8194.0,6525,6500.0,0.16,36,other,0.1,RENT,3166.67,3,2494,1,1
1513,72283.0,8975,8975.0,0.08,36,debt_consolidation,0.22,MORTGAGE,9166.67,18,61613,3,10
1514,32215.0,6000,5975.0,0.06,36,other,0.11,MORTGAGE,6250.0,9,89985,2,
1515,47228.0,20800,20800.0,0.19,60,credit_card,0.16,RENT,6916.67,20,28764,1,10
1516,41426.0,8400,8400.0,0.14,36,debt_consolidation,0.12,MORTGAGE,4166.67,10,16634,1,10
1517,79725.0,20000,20000.0,0.18,36,debt_consolidation,0.13,MORTGAGE,13583.33,17,30679,1,1
1518,85720.0,18550,18550.0,0.12,36,debt_consolidation,0.11,MORTGAGE,3941.0,14,9438,0,
1519,65819.0,9600,9600.0,0.12,36,credit_card,0.25,RENT,4750.0,11,29475,0,5
1520,60947.0,6000,6000.0,0.06,36,major_purchase,0.13,MORTGAGE,6666.67,13,8581,0,10
1521,66542.0,14000,14000.0,0.15,36,credit_card,0.11,RENT,7333.33,7,6229,1,1
1522,17609.0,17000,16573.33,0.13,36,debt_consolidation,0.16,RENT,4333.33,5,19053,0,10
1523,41569.0,13250,13225.0,0.11,36,credit_card,0.25,RENT,3333.33,13,16192,0,1
1524,53373.0,13000,13000.0,0.1,36,credit_card,0.25,RENT,4166.67,10,15534,0,6
1525,65052.0,20000,20000.0,0.12,36,debt_consolidation,0.16,MORTGAGE,4166.67,7,15917,0,1
1526,63133.0,7000,7000.0,0.15,36,credit_card,0.16,RENT,2666.67,11,11529,0,5
1527,85485.0,12000,12000.0,0.17,36,debt_consolidation,0.15,MORTGAGE,4166.67,7,12318,1,1
1528,49712.0,4200,4200.0,0.08,36,debt_consolidation,0.07,OWN,10416.67,15,10819,1,2
1529,1973.0,15000,7100.0,0.12,36,debt_consolidation,0.12,MORTGAGE,5000.0,15,31563,3,1
1530,17961.0,1775,1775.0,0.07,36,debt_consolidation,0.2,RENT,3333.33,11,2038,0,1
1531,64307.0,10000,10000.0,0.12,36,house,0.19,MORTGAGE,3250.0,10,19354,0,10
1532,37291.0,14400,14375.0,0.13,60,debt_consolidation,0.16,RENT,6250.0,6,28675,1,7
1533,28276.0,16000,13150.0,0.08,36,credit_card,0.1,RENT,5416.67,15,15119,0,6
1534,9762.0,10000,9975.0,0.13,36,debt_consolidation,0.15,MORTGAGE,6307.42,11,18823,0,10
1535,16996.0,3000,2950.0,0.06,36,small_business,0.08,RENT,5416.67,13,10380,1,1
1536,47673.0,20000,20000.0,0.08,36,debt_consolidation,0.21,RENT,4333.33,9,13169,1,10
1537,95606.0,6000,6000.0,0.16,36,debt_consolidation,0.21,RENT,2176.67,13,4356,1,2
1538,40351.0,7050,7050.0,0.13,36,debt_consolidation,0.14,MORTGAGE,5624.0,6,2530,3,4
1539,70321.0,11325,11325.0,0.12,36,other,0.09,RENT,2833.33,3,9137,0,10
1540,62797.0,2000,2000.0,0.16,36,house,0.31,MORTGAGE,4166.67,9,3313,1,2
1541,1760.0,11000,6557.05,0.13,36,other,0.02,RENT,6667.0,7,4526,0,10
1542,95560.0,10000,10000.0,0.14,36,debt_consolidation,0.24,RENT,2750.0,4,14317,0,2
1543,101158.0,15000,15000.0,0.16,36,credit_card,0.11,RENT,5000.0,14,13611,0,4
1544,38040.0,23000,22975.0,0.19,60,debt_consolidation,0.21,RENT,5166.67,13,23773,0,6
1545,89677.0,10000,10000.0,0.15,36,credit_card,0.26,MORTGAGE,5416.67,12,7161,3,
1546,15949.0,4000,4000.0,0.12,60,other,0.03,MORTGAGE,9417.0,5,13865,0,5
1547,23710.0,13000,12909.48,0.11,36,debt_consolidation,0.19,RENT,3200.0,7,28032,1,1
1548,10.0,5000,525.0,0.09,36,house,0.12,MORTGAGE,15000.0,16,60568,1,2
1549,38028.0,6400,6400.0,0.08,36,major_purchase,0.1,RENT,6400.0,11,12306,1,1
1550,49038.0,3825,3800.0,0.08,36,small_business,0.04,RENT,3333.33,3,5106,0,5
1551,56804.0,8000,8000.0,0.18,36,debt_consolidation,0.04,RENT,7750.0,9,8080,1,5
1552,41014.0,8000,7975.0,0.17,36,debt_consolidation,0.09,MORTGAGE,1833.33,7,2963,1,3
1553,84840.0,6000,6000.0,0.15,36,debt_consolidation,0.06,RENT,11833.33,21,21567,0,5
1554,35260.0,2500,2500.0,0.09,36,other,0.22,RENT,2583.33,7,5883,3,2
1555,85721.0,10000,10000.0,0.13,36,debt_consolidation,0.19,RENT,4625.0,13,7411,0,2
1556,46870.0,14600,14600.0,0.1,36,credit_card,0.3,OWN,2500.0,14,23616,1,2
1557,16032.0,24000,23800.0,0.21,60,other,0.13,RENT,9166.67,7,4324,0,10
1558,100985.0,2200,2200.0,0.08,36,major_purchase,0.08,MORTGAGE,5500.0,8,2927,0,3
1559,84917.0,10000,10000.0,0.13,36,debt_consolidation,0.19,RENT,8744.26,16,27086,0,1
1560,57190.0,5000,5000.0,0.1,36,credit_card,0.28,MORTGAGE,4583.33,15,38092,0,10
1561,38205.0,12300,12300.0,0.08,36,debt_consolidation,0.22,RENT,3750.0,6,27282,1,7
1562,5794.0,2500,2500.0,0.13,36,debt_consolidation,0.16,MORTGAGE,3166.67,10,3777,2,1
1563,8628.0,15000,14825.0,0.13,36,other,0.17,MORTGAGE,6691.67,14,14488,3,3
1564,46021.0,1000,1000.0,0.11,36,debt_consolidation,0.09,RENT,1100.0,5,1314,0,2
1565,33641.0,18000,17975.0,0.12,36,debt_consolidation,0.1,RENT,3540.0,8,14960,0,1
1566,93511.0,5000,5000.0,0.16,36,debt_consolidation,0.18,RENT,4583.33,4,4164,2,7
1567,15634.0,6000,5956.31,0.1,36,debt_consolidation,0.18,MORTGAGE,4980.0,10,15280,1,
1568,22510.0,2500,2500.0,0.1,36,debt_consolidation,0.24,RENT,2000.0,10,1523,0,2
1569,80484.0,6000,6000.0,0.1,36,house,0.07,MORTGAGE,2333.33,6,440,3,8
1570,325.0,7000,5525.0,0.08,36,debt_consolidation,0.1,RENT,4158.0,13,6634,0,8
1571,23743.0,4200,4200.0,0.13,36,major_purchase,0.14,MORTGAGE,6500.0,14,23653,1,10
1572,59901.0,12500,12500.0,0.14,36,debt_consolidation,0.22,OWN,2083.33,9,11967,0,6
1573,10326.0,15400,9458.33,0.16,60,house,0.15,RENT,6500.0,11,9989,1,4
1574,92989.0,30000,30000.0,0.18,36,other,0.09,RENT,10192.0,12,24188,0,1
1575,98277.0,20700,20700.0,0.16,60,debt_consolidation,0.33,RENT,6250.0,20,22277,1,7
1576,54017.0,7000,7000.0,0.13,36,Personal,0.22,MORTGAGE,5833.33,7,28985,1,5
1577,45793.0,8000,8000.0,0.08,36,Personal,0.09,RENT,3166.67,4,680,0,6
1578,53635.0,18000,18000.0,0.21,60,credit_card,0.12,RENT,9051.83,5,32394,2,4
1579,34440.0,12000,12000.0,0.07,36,debt_consolidation,0.05,MORTGAGE,7083.33,9,6578,1,10
1580,43487.0,5500,5500.0,0.13,36,credit_card,0.19,RENT,1800.0,6,12567,0,4
1581,25993.0,18000,17975.0,0.11,60,debt_consolidation,0.15,RENT,5666.67,12,1372,0,2
1582,37383.0,5400,5400.0,0.16,36,Personal,0.2,RENT,2666.67,9,11114,1,1
1583,74054.0,18000,18000.0,0.12,60,debt_consolidation,0.19,MORTGAGE,7583.33,14,26622,0,3
1584,49539.0,3000,3000.0,0.11,36,other,0.16,RENT,2000.0,5,1750,1,2
1585,61152.0,21000,21000.0,0.08,36,debt_consolidation,0.07,MORTGAGE,5333.33,7,19178,0,7
1586,61151.0,8000,8000.0,0.18,36,credit_card,0.35,RENT,3291.67,26,18518,0,2
1587,103989.0,1750,1750.0,0.08,36,debt_consolidation,0.23,MORTGAGE,2000.0,13,13826,5,10
1588,988.0,7500,214.02,0.08,36,other,0.07,MORTGAGE,3750.0,14,9409,1,7
1589,47060.0,9500,9500.0,0.15,36,debt_consolidation,0.09,RENT,5416.67,4,7831,0,1
1590,71136.0,14500,14500.0,0.14,36,debt_consolidation,0.28,MORTGAGE,6250.0,9,46129,0,10
1591,58346.0,4800,4800.0,0.2,36,debt_consolidation,0.2,MORTGAGE,2500.0,4,21514,1,
1592,30210.0,3800,3800.0,0.07,36,credit_card,0.03,RENT,3583.33,9,3766,0,4
1593,101065.0,20675,20675.0,0.17,60,debt_consolidation,0.13,RENT,3916.67,5,2449,0,1
1594,101515.0,3500,225.0,0.1,36,other,0.1,RENT,15000.0,4,1275,4,1
1595,101340.0,27050,27050.0,0.19,60,debt_consolidation,0.13,MORTGAGE,5083.33,8,15793,0,6
1596,7167.0,8000,7850.0,0.15,36,debt_consolidation,0.16,MORTGAGE,6416.67,8,25573,3,6
1597,39602.0,5300,5300.0,0.15,36,credit_card,0.25,RENT,2500.0,11,7855,2,1
1598,85090.0,5000,5000.0,0.08,36,debt_consolidation,0.13,OWN,6666.67,18,9597,2,3
1599,90356.0,15500,15500.0,0.09,36,house,0.16,RENT,9000.0,8,4097,4,10
1600,26354.0,11200,11200.0,0.08,36,debt_consolidation,0.13,MORTGAGE,8500.0,9,5439,1,3
1601,100217.0,16000,16000.0,0.24,60,credit_card,0.27,RENT,5416.67,18,24610,3,1
1602,83773.0,21850,21850.0,0.16,36,credit_card,0.26,RENT,10000.0,20,43173,1,4
1603,46350.0,2400,2375.0,0.09,36,debt_consolidation,0.11,RENT,2333.33,8,2075,0,4
1604,23644.0,2700,2700.0,0.06,36,debt_consolidation,0.2,MORTGAGE,3958.33,14,13159,1,8
1605,33138.0,30100,30100.0,0.19,60,house,0.03,MORTGAGE,8333.33,15,3737,3,6
1606,60512.0,20000,20000.0,0.14,60,debt_consolidation,0.16,RENT,7083.33,8,17270,0,5
1607,48836.0,6000,6000.0,0.07,36,house,0.16,RENT,4166.67,5,79,0,1
1608,45033.0,2000,2000.0,0.15,36,debt_consolidation,0.17,OWN,2083.33,5,2566,1,5
1609,1269.0,3200,766.09,0.13,36,other,0.15,RENT,2824.0,6,3318,1,7
1610,29200.0,18000,17950.0,0.13,60,debt_consolidation,0.28,MORTGAGE,13333.33,23,39592,0,1
1611,33736.0,15000,15000.0,0.15,36,small_business,0.08,RENT,15416.67,17,8962,1,6
1612,24516.0,5000,5000.0,0.12,60,major_purchase,0.15,RENT,4167.0,10,3489,3,2
1613,53112.0,7500,7500.0,0.14,36,credit_card,0.16,RENT,4833.33,8,3908,2,5
1614,57593.0,16000,16000.0,0.18,36,debt_consolidation,0.06,RENT,7415.83,10,21686,3,10
1615,37095.0,20000,20000.0,0.08,36,small_business,0.21,MORTGAGE,5000.0,6,6264,1,7
1616,89600.0,24000,24000.0,0.16,60,debt_consolidation,0.17,MORTGAGE,7500.0,10,24126,0,7
1617,14080.0,25000,24925.0,0.16,36,credit_card,0.18,RENT,7983.33,14,28330,0,2
1618,39481.0,3000,3000.0,0.06,36,other,0.06,RENT,4166.67,7,9616,0,5
1619,6717.0,8000,7875.0,0.11,36,other,0.15,OWN,3833.33,4,13415,0,6
1620,27671.0,13000,13000.0,0.11,60,house,0.22,MORTGAGE,6517.0,14,4663,0,3
1621,55501.0,8000,8000.0,0.06,36,debt_consolidation,0.05,MORTGAGE,3500.0,9,6737,0,10
1622,56361.0,10000,10000.0,0.12,36,house,0.31,MORTGAGE,5000.0,16,18921,0,6
1623,5166.0,20000,19925.0,0.13,36,other,0.04,MORTGAGE,5200.0,3,9231,0,7
1624,87150.0,21700,21700.0,0.15,36,credit_card,0.14,MORTGAGE,5147.17,6,8795,2,
1625,29016.0,2500,2500.0,0.12,36,debt_consolidation,0.1,RENT,6250.0,10,11131,3,10
1626,103215.0,10000,9869.17,0.15,36,debt_consolidation,0.18,RENT,3750.0,16,7201,4,4
1627,43612.0,17000,17000.0,0.08,36,other,0.27,RENT,3083.33,12,16756,0,10
1628,38534.0,10000,10000.0,0.07,36,debt_consolidation,0.24,RENT,3750.0,9,1623,0,2
1629,46458.0,14100,14100.0,0.19,36,debt_consolidation,0.23,OWN,3000.0,7,12114,1,10
1630,99787.0,26500,26500.0,0.2,60,credit_card,0.3,MORTGAGE,5000.0,14,10350,0,5
1631,87571.0,12000,12000.0,0.12,36,debt_consolidation,0.1,MORTGAGE,11166.67,11,19643,1,3
1632,102444.0,2200,212.0,0.14,36,credit_card,0.1,RENT,3333.33,10,11606,1,3
1633,67421.0,7200,7200.0,0.08,36,other,0.08,RENT,8333.33,12,25430,0,6
1634,1076.0,6500,1196.59,0.08,36,debt_consolidation,0.05,MORTGAGE,3333.0,9,9830,5,10
1635,75473.0,19750,19750.0,0.17,60,debt_consolidation,0.13,MORTGAGE,6737.5,14,19070,3,4
1636,22134.0,21000,20975.0,0.15,60,debt_consolidation,0.1,RENT,3476.8,10,0,1,4
1637,46017.0,3500,3500.0,0.16,36,debt_consolidation,0.13,MORTGAGE,18333.33,8,11107,2,7
1638,26369.0,2650,2650.0,0.07,36,debt_consolidation,0.21,OWN,1482.92,15,1808,2,4
1639,52860.0,15000,15000.0,0.13,36,credit_card,0.19,OWN,5000.0,10,16618,0,10
1640,101246.0,4800,4800.0,0.14,36,credit_card,0.19,MORTGAGE,5833.33,13,29287,1,5
1641,53054.0,12000,12000.0,0.18,36,debt_consolidation,0.17,MORTGAGE,3666.67,10,7393,0,7
1642,66184.0,6000,6000.0,0.07,36,debt_consolidation,0.04,MORTGAGE,5000.0,5,4242,0,1
1643,34351.0,12000,12000.0,0.08,60,debt_consolidation,0.02,MORTGAGE,6666.67,6,3364,0,6
1644,68999.0,1550,1550.0,0.12,36,other,0.11,RENT,5083.33,9,5755,0,6
1645,91334.0,35000,35000.0,0.15,36,debt_consolidation,0.2,MORTGAGE,7500.0,11,29953,2,1
1646,7183.0,3000,3000.0,0.07,36,debt_consolidation,0.13,RENT,4916.67,8,3210,0,5
1647,9928.0,15000,14775.0,0.1,36,credit_card,0.06,MORTGAGE,9166.67,13,14887,0,5
1648,90912.0,14400,14400.0,0.18,36,credit_card,0.33,RENT,5166.67,14,11089,2,4
1649,7565.0,12000,12000.0,0.1,36,Personal,0.05,MORTGAGE,3333.33,7,1117,3,3
1650,44547.0,20000,19975.0,0.2,36,debt_consolidation,0.07,RENT,5500.0,11,9028,1,3
1651,19636.0,11700,11650.0,0.08,36,debt_consolidation,0.12,MORTGAGE,4583.33,13,26769,1,10
1652,89378.0,7750,7750.0,0.13,36,credit_card,0.27,MORTGAGE,4208.33,14,11840,0,2
1653,35796.0,12000,12000.0,0.2,60,debt_consolidation,0.12,RENT,3000.0,10,10828,0,4
1654,15164.0,6000,5750.0,0.07,36,debt_consolidation,0.09,MORTGAGE,4500.0,10,4561,1,10
1655,48980.0,5000,5000.0,0.08,36,house,0.27,MORTGAGE,3333.33,16,11746,0,8
1656,79282.0,6000,6000.0,0.16,36,credit_card,0.21,MORTGAGE,4183.33,10,7335,1,4
1657,15704.0,25000,15925.0,0.1,60,debt_consolidation,0.11,RENT,7916.67,6,36534,1,2
1658,52129.0,23000,23000.0,0.08,36,other,0.07,MORTGAGE,25000.0,10,227,0,10
1659,75471.0,10000,10000.0,0.13,36,debt_consolidation,0.09,MORTGAGE,5416.67,6,8119,1,7
1660,11953.0,4800,4800.0,0.08,60,major_purchase,0.08,MORTGAGE,1600.0,6,4191,1,
1661,77074.0,20500,20500.0,0.12,36,credit_card,0.31,MORTGAGE,4333.33,14,33294,0,10
1662,23829.0,21000,20950.0,0.19,60,debt_consolidation,0.2,MORTGAGE,6750.0,14,24763,0,1
1663,33557.0,7500,7500.0,0.08,36,major_purchase,0.12,OWN,2916.67,2,349,0,1
1664,20782.0,16800,16800.0,0.16,36,debt_consolidation,0.07,MORTGAGE,6666.67,8,16211,1,1
1665,476.0,10000,8851.08,0.12,36,debt_consolidation,0.08,MORTGAGE,4133.33,6,11735,2,10
1666,25849.0,12000,12000.0,0.16,60,small_business,0.19,RENT,4000.0,9,11376,0,10
1667,51979.0,17900,17900.0,0.18,60,debt_consolidation,0.07,RENT,5000.0,7,10217,0,10
1668,102637.0,24000,9675.0,0.17,36,debt_consolidation,0.13,RENT,18483.0,14,40099,6,5
1669,66528.0,9600,9600.0,0.14,36,debt_consolidation,0.21,MORTGAGE,2750.0,16,11518,0,10
1670,20309.0,8000,8000.0,0.13,60,credit_card,0.19,MORTGAGE,11583.33,13,86700,0,10
1671,22312.0,9000,9000.0,0.13,36,major_purchase,0.19,OWN,6750.0,7,26588,1,4
1672,32340.0,10000,10000.0,0.15,36,major_purchase,0.19,MORTGAGE,8083.33,14,9246,1,10
1673,51429.0,8000,8000.0,0.16,36,debt_consolidation,0.1,RENT,5250.0,14,6035,1,5
1674,11819.0,12000,12000.0,0.16,60,major_purchase,0.1,RENT,5000.0,9,6852,1,3
1675,95994.0,20000,19950.0,0.11,36,debt_consolidation,0.17,MORTGAGE,6650.0,9,19955,1,10
1676,103708.0,4800,4800.0,0.08,36,debt_consolidation,0.24,MORTGAGE,3750.0,19,114509,0,
1677,41417.0,28000,27950.0,0.19,60,debt_consolidation,0.05,MORTGAGE,10813.17,8,9397,3,10
1678,77733.0,10000,10000.0,0.11,36,house,0.09,OWN,4000.0,17,10750,0,5
1679,80219.0,7300,7300.0,0.07,36,credit_card,0.2,MORTGAGE,3416.67,14,23030,0,4
1680,41948.0,8450,8450.0,0.08,36,debt_consolidation,0.11,RENT,3000.0,6,7603,1,3
1681,65978.0,20000,20000.0,0.22,60,house,0.17,MORTGAGE,5000.0,5,19780,1,2
1682,69027.0,16000,16000.0,0.22,60,house,0.11,MORTGAGE,3466.67,8,13797,1,7
1683,42567.0,30000,29950.0,0.17,36,debt_consolidation,0.12,RENT,10000.0,17,18680,0,3
1684,29901.0,12000,11530.58,0.15,60,credit_card,0.2,MORTGAGE,4166.67,10,18559,1,7
1685,6521.0,24500,24450.0,0.12,36,house,0.13,OWN,12500.0,10,346,0,10
1686,101612.0,3000,2275.0,0.14,36,Personal,0.02,OWN,588.5,4,469,0,8
1687,78680.0,8000,8000.0,0.15,36,other,0.19,OWN,3083.33,14,1669,2,4
1688,5923.0,17000,16786.31,0.09,36,other,0.02,MORTGAGE,10000.0,15,63646,1,1
1689,35870.0,4200,4200.0,0.12,36,debt_consolidation,0.16,RENT,6041.67,11,5913,0,8
1690,32893.0,1400,1400.0,0.14,36,Personal,0.03,RENT,2750.0,3,1276,0,1
1691,59277.0,2500,2500.0,0.15,36,debt_consolidation,0.24,OWN,5130.42,13,5942,2,4
1692,48342.0,12000,12000.0,0.15,36,debt_consolidation,0.18,MORTGAGE,3333.33,12,6209,1,7
1693,33055.0,2200,2200.0,0.12,36,house,0.01,MORTGAGE,7167.92,4,2639,0,3
1694,93780.0,35000,35000.0,0.16,36,debt_consolidation,0.2,MORTGAGE,14166.67,12,216561,1,10
1695,84644.0,12000,12000.0,0.14,36,debt_consolidation,0.1,MORTGAGE,20833.33,17,23800,2,4
1696,50596.0,9600,9575.0,0.14,36,other,0.14,RENT,3206.67,10,9824,0,9
1697,93374.0,16500,16500.0,0.06,36,debt_consolidation,0.23,MORTGAGE,5416.67,17,14835,0,10
1698,10819.0,15000,14450.0,0.12,60,debt_consolidation,0.16,MORTGAGE,6166.67,6,42971,0,10
1699,27369.0,1500,1500.0,0.11,36,other,0.16,MORTGAGE,5555.08,16,21774,2,10
1700,89755.0,4000,4000.0,0.12,36,debt_consolidation,0.26,MORTGAGE,3333.33,8,24937,0,1
1701,13183.0,4325,4250.0,0.11,36,other,0.18,RENT,4400.0,7,3365,0,2
1702,16900.0,3600,3575.0,0.07,36,debt_consolidation,0.19,RENT,1500.0,7,4298,0,1
1703,88332.0,28000,28000.0,0.08,36,debt_consolidation,0.19,MORTGAGE,14166.67,10,49026,0,10
1704,49292.0,15000,15000.0,0.13,36,credit_card,0.19,RENT,4000.0,7,15055,0,2
1705,65245.0,5000,5000.0,0.15,36,other,0.1,RENT,1916.67,8,5982,0,5
1706,48606.0,21000,21000.0,0.14,36,debt_consolidation,0.11,MORTGAGE,10700.0,12,16830,2,2
1707,21688.0,5000,5000.0,0.17,60,other,0.04,MORTGAGE,3000.0,4,760,1,10
1708,77606.0,14400,14400.0,0.1,36,debt_consolidation,0.29,MORTGAGE,5083.33,12,4292,0,9
1709,65358.0,13600,13600.0,0.13,36,debt_consolidation,0.2,RENT,3666.67,14,20411,0,4
1710,6908.0,7500,7400.0,0.08,36,debt_consolidation,0.08,OWN,10000.0,14,5195,1,3
1711,90491.0,18000,17975.0,0.19,36,other,0.33,MORTGAGE,5416.67,10,15626,1,10
1712,10594.0,15000,10765.99,0.08,36,credit_card,0.04,RENT,10000.0,8,6055,2,5
1713,49772.0,4800,4800.0,0.12,36,other,0.17,RENT,4800.0,7,2770,0,1
1714,75838.0,10000,10000.0,0.13,36,debt_consolidation,0.27,RENT,3166.67,6,7271,0,7
1715,47896.0,26500,26450.0,0.18,60,debt_consolidation,0.04,RENT,4416.67,3,7628,1,3
1716,6011.0,15800,15450.0,0.11,36,debt_consolidation,0.22,OWN,8333.33,7,29860,0,1
1717,58595.0,20000,20000.0,0.09,36,debt_consolidation,0.03,MORTGAGE,17500.0,6,28579,2,8
1718,54201.0,7000,7000.0,0.15,36,credit_card,0.15,RENT,12208.33,22,25181,3,10
1719,50633.0,24000,24000.0,0.08,36,house,0.14,MORTGAGE,6833.33,8,11058,0,10
1720,59083.0,12000,12000.0,0.15,36,debt_consolidation,0.11,RENT,8333.33,14,19696,2,6
1721,101795.0,10000,550.0,0.11,36,debt_consolidation,0.1,RENT,2083.33,4,6552,4,1
1722,27048.0,23000,22975.0,0.12,36,credit_card,0.21,MORTGAGE,7000.0,10,21598,3,10
1723,23087.0,14000,13975.0,0.18,60,house,0.16,OWN,4666.67,11,10948,3,10
1724,84582.0,18000,17975.0,0.19,60,debt_consolidation,0.23,MORTGAGE,5416.67,10,14744,2,2
1725,85509.0,7000,7000.0,0.1,36,other,0.24,MORTGAGE,10250.0,15,43306,0,2
1726,34695.0,12700,12700.0,0.08,60,house,0.19,MORTGAGE,5833.33,12,14787,0,10
1727,14152.0,12000,11975.0,0.14,60,credit_card,0.18,MORTGAGE,4666.67,14,13616,0,8
1728,82435.0,4500,4475.0,0.11,36,other,0.35,RENT,2700.0,13,6747,0,10
1729,7254.0,1000,1000.0,0.08,36,other,0.17,RENT,6000.0,11,23572,1,3
1730,49690.0,1000,1000.0,0.16,36,house,0.24,OWN,3000.0,5,3430,1,3
1731,67383.0,10550,10525.0,0.12,36,debt_consolidation,0.19,RENT,5583.33,7,9533,0,10
1732,72091.0,17825,17825.0,0.14,36,debt_consolidation,0.19,MORTGAGE,6250.0,12,27554,0,10
1733,83505.0,10750,10750.0,0.14,36,other,0.26,RENT,2666.67,3,9800,0,8
1734,55812.0,13600,13600.0,0.08,36,house,0.13,MORTGAGE,6250.0,7,14524,0,
1735,80906.0,20000,20000.0,0.22,60,debt_consolidation,0.24,MORTGAGE,7000.0,8,19537,1,10
1736,88495.0,10050,10050.0,0.14,36,debt_consolidation,0.25,MORTGAGE,2500.0,9,10421,0,7
1737,42455.0,30000,30000.0,0.09,36,debt_consolidation,0.27,RENT,6666.67,7,10472,0,1
1738,63971.0,27575,27575.0,0.17,36,credit_card,0.33,MORTGAGE,5750.0,21,24705,2,
1739,92524.0,14675,14625.0,0.13,36,debt_consolidation,0.19,MORTGAGE,4416.67,16,17930,2,10
1740,79400.0,10000,10000.0,0.14,36,debt_consolidation,0.18,RENT,3333.33,9,10525,0,10
1741,65957.0,7275,7275.0,0.08,36,debt_consolidation,0.25,RENT,7000.0,13,8532,0,4
1742,88526.0,4200,4200.0,0.17,36,credit_card,0.15,RENT,2083.33,7,3690,0,1
1743,104012.0,25000,24288.45,0.12,36,debt_consolidation,0.07,MORTGAGE,5250.0,9,18318,4,10
1744,30929.0,13500,13500.0,0.2,60,debt_consolidation,0.15,RENT,2666.67,6,13341,1,10
1745,101002.0,2200,2200.0,0.15,36,debt_consolidation,0.29,RENT,4750.0,13,26552,0,
1746,54710.0,20000,20000.0,0.14,36,debt_consolidation,0.1,RENT,3750.0,13,9775,1,10
1747,50817.0,14000,14000.0,0.13,36,credit_card,0.17,RENT,5500.0,10,4919,0,7
1748,88361.0,12000,12000.0,0.07,36,credit_card,0.11,RENT,12500.0,12,15445,0,3
1749,47163.0,4200,4200.0,0.14,36,other,0.13,OWN,5000.0,8,9234,1,4
1750,74506.0,7100,7100.0,0.11,36,debt_consolidation,0.12,MORTGAGE,2183.33,7,7013,0,10
1751,48636.0,15000,15000.0,0.15,36,credit_card,0.06,MORTGAGE,5416.67,9,13775,1,10
1752,2007.0,15000,9364.4,0.11,36,small_business,0.03,MORTGAGE,6666.67,13,11002,1,1
1753,55042.0,9000,8975.0,0.15,36,credit_card,0.14,RENT,2500.0,10,11540,0,1
1754,63404.0,23300,23275.0,0.24,60,debt_consolidation,0.34,MORTGAGE,13666.67,15,72774,1,9
1755,97210.0,20000,20000.0,0.16,60,credit_card,0.26,RENT,4166.67,23,34720,0,5
1756,56887.0,2000,2000.0,0.14,36,credit_card,0.25,RENT,7583.33,11,39656,0,10
1757,13181.0,25000,20737.86,0.14,60,debt_consolidation,0.09,RENT,10833.33,11,35046,2,1
1758,15176.0,11975,11975.0,0.15,60,debt_consolidation,0.2,MORTGAGE,5382.0,11,9475,0,3
1759,85370.0,10000,10000.0,0.16,36,debt_consolidation,0.14,MORTGAGE,4583.33,16,24989,1,10
1760,4481.0,9000,8800.0,0.11,36,credit_card,0.19,RENT,3750.0,6,14576,0,1
1761,20862.0,15800,15700.0,0.16,60,debt_consolidation,0.2,MORTGAGE,7388.42,13,32120,1,10
1762,363.0,10000,4082.56,0.13,36,small_business,0.06,OWN,10000.0,11,28653,0,10
1763,102503.0,3600,212.0,0.13,36,other,0.09,RENT,6290.0,7,3453,0,1
1764,60439.0,10000,10000.0,0.13,36,credit_card,0.07,MORTGAGE,3333.33,6,10793,2,1
1765,53648.0,19500,19500.0,0.21,36,debt_consolidation,0.03,MORTGAGE,9250.0,5,8915,1,10
1766,26129.0,18000,18000.0,0.07,36,credit_card,0.09,OWN,4250.0,5,19566,0,10
1767,18058.0,22000,21950.0,0.09,36,debt_consolidation,0.19,MORTGAGE,6041.67,9,6055,1,1
1768,240.0,22350,486.13,0.14,36,house,0.04,OWN,11250.0,8,10753,2,1
1769,103248.0,5000,5000.0,0.14,36,debt_consolidation,0.11,RENT,2500.0,7,2050,4,1
1770,81211.0,20000,20000.0,0.08,36,debt_consolidation,0.07,RENT,10833.33,7,16092,0,4
1771,77887.0,7000,7000.0,0.09,36,house,0.15,MORTGAGE,5416.67,14,15272,1,3
1772,79088.0,15000,15000.0,0.14,60,debt_consolidation,0.03,RENT,7236.67,3,3335,0,2
1773,20486.0,10000,9975.0,0.1,60,debt_consolidation,0.06,MORTGAGE,2333.33,10,5547,2,1
1774,81840.0,25000,25000.0,0.21,60,debt_consolidation,0.09,RENT,6250.0,5,17213,0,9
1775,53284.0,14400,14400.0,0.13,36,debt_consolidation,0.21,RENT,3333.33,9,14073,1,3
1776,43392.0,10000,10000.0,0.11,36,debt_consolidation,0.13,RENT,2833.33,5,14087,0,5
